id;uri;nome;siglaPartido;uriPartido;siglaUf;idLegislatura;urlFoto;email;2083376-58;2160860-213;2160860-202;2160860-198;2160860-190;2160860-187;2160860-184;2160860-181;2160860-178;2160860-176;2160860-173;2160860-168;2160860-165;2190880-37;2192300-10;2083376-47;2183943-68;2179189-59;2179189-45;946494-77;946494-75;946494-68;946494-67;946494-64;1672576-193;1672576-177;1672576-171;2194540-7;2194357-6;1672576-153;1672576-150;1672576-147;1672576-141;1672576-136;1672576-133;1672576-128;1672576-124;1672576-120;1672576-109;1672576-101;1672576-97;28692-138;28692-121;2193540-77;2190288-81;2189858-73;2189858-53;2189858-49;2189858-45;2189858-42;2200802-2;2203106-13;2193564-57;2193564-54;2193564-43;2193564-40;2188301-65;2188301-62;2188301-59;2188301-57;2188301-50;2188301-48;2188301-45;2188301-41;2188301-38;2125189-74;16526-506;2197160-67;2197160-60;2197160-57;2197160-54;2197160-52;516111-267;516111-261;516111-259;2192459-503;2210523-38;2210523-35;2210523-26;2147241-72;2147241-69;2147241-66;2215293-9;2199310-55;2199310-51;2199310-46;2199310-43;2199310-38;2199310-35;2136580-62;2199763-91;2199763-88;2199763-83;2199763-79;2199763-77;2199763-74;2199763-71;2199763-66;2215146-4;2199763-58;2199763-53;2199763-49;2199763-44;2199763-38;2192459-819;2192459-816;2192459-813;2192459-810;2192459-807;2192459-804;2192459-798;2192459-795;2192459-794;2192459-786;2192459-781;2192459-779;2192459-775;2192459-772;2192459-763;2192459-757;2187087-196;2187087-194;2187087-192;2187087-189;2187087-185;2187087-182;2187087-179;2187087-174;2187087-172;2187087-169;2187087-162;2187087-155;2187087-144;2209764-49;16526-596;2219905-7;16526-582;16526-580;16526-572;16526-556;2140098-34;2078693-63;2219406-6;2214151-11;2187087-99;2187087-67;2187087-60;2187087-53;2187087-39;2204056-190;2204056-183;2204056-174;2216799-71;2216799-67;2216799-41;2216799-34;2216799-30;2216799-23;2224574-5;2222991-6;2164719-7;2163986-7;2208720-68;2208720-56;2208720-53;2208720-50;2208720-44;2208720-41;2158716-112;2224760-5;2191126-33;2212362-47;2197504-87;2229813-5;2229812-6;2158716-143;2158716-139;2212949-49;2212949-45;2212949-38;2227826-24;2170504-45;2222992-9;2200900-17;2209381-100;2209381-95;2209381-92;2209381-85;358126-152;358126-146;2178170-58;2178170-53;2232173-4;2227917-42;2227917-37;2182708-94;2230677-4;2166600-81;2166600-80
132504;https://dadosabertos.camara.leg.br/api/v2/deputados/132504;Enio Verri;PT;https://dadosabertos.camara.leg.br/api/v2/partidos/36844;PR;56;https://www.camara.leg.br/internet/deputado/bandep/132504.jpg;dep.enioverri@camara.leg.br;0.5;0.0;1.0;0.5;0.0;0.0;0.5;1.0;0.5;0.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.5;0.5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.5;1.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.0;0.0;1.0;0.5;0.5;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5;0.5;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;1.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.5;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5;0.5;1.0;1.0;0.5;1.0;0.5;0.5;0.5;0.0;1.0;0.5;0.5;0.5;1.0;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
204537;https://dadosabertos.camara.leg.br/api/v2/deputados/204537;Enrico Misasi;PV;https://dadosabertos.camara.leg.br/api/v2/partidos/36851;SP;56;https://www.camara.leg.br/internet/deputado/bandep/204537.jpg;dep.enricomisasi@camara.leg.br;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.5;1.0;0.0;0.5;0.0;0.5;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;0.5;0.5;0.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;0.5;0.0;1.0;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.5;1.0;0.0;0.5;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.5;0.5;0.5;0.5;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.5;0.5;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.5;0.0;1.0;1.0;1.0;0.5;0.0;0.5;1.0;1.0;0.0;0.5;1.0;1.0;0.5;1.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.5;0.5;1.0;0.5
160575;https://dadosabertos.camara.leg.br/api/v2/deputados/160575;Erika Kokay;PT;https://dadosabertos.camara.leg.br/api/v2/partidos/36844;DF;56;https://www.camara.leg.br/internet/deputado/bandep/160575.jpg;dep.erikakokay@camara.leg.br;0.5;0.0;1.0;0.5;0.0;0.0;0.5;1.0;0.0;0.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;0.5;0.5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.5;0.5;0.5;1.0;0.5;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.0;0.0;1.0;0.5;0.5;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;1.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;0.5;0.0;1.0;1.0;1.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;0.5;0.5;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;0.0;1.0;1.0;0.5;0.5;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.5;0.5;1.0;1.0;0.5;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;0.5;0.5;0.0;1.0;0.0;1.0;0.0;1.0;0.5;0.0;0.0;0.0;0.5;0.5;0.5;0.0;0.5;1.0;0.0;1.0;1.0;0.0;0.0;0.5;1.0;0.0
160640;https://dadosabertos.camara.leg.br/api/v2/deputados/160640;Eros Biondini;PROS;https://dadosabertos.camara.leg.br/api/v2/partidos/36763;MG;56;https://www.camara.leg.br/internet/deputado/bandep/160640.jpg;dep.erosbiondini@camara.leg.br;0.0;1.0;0.5;0.0;1.0;1.0;0.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.5;0.5;0.0;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.5;1.0;0.0;0.0;0.5;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.5;0.5;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.5;0.5;0.0;1.0;0.5;0.5;0.5;0.5;1.0;0.0;0.5;0.5;0.5;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.5;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;0.0;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
204482;https://dadosabertos.camara.leg.br/api/v2/deputados/204482;Euclydes Pettersen;PSC;https://dadosabertos.camara.leg.br/api/v2/partidos/36833;MG;56;https://www.camara.leg.br/internet/deputado/bandep/204482.jpg;dep.euclydespettersen@camara.leg.br;0.5;1.0;0.0;0.0;1.0;1.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5;1.0;0.5;0.5;0.5;0.5;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;1.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;1.0;0.0;0.0;0.5;0.5;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;0.0;0.5;1.0;0.0;1.0;1.0;0.0;0.5;0.0;0.5;0.5;0.5;1.0;0.0;1.0;1.0;0.0;1.0;0.5;1.0;0.0;0.5;1.0;1.0;0.5;1.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.5;0.5;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.5;0.5;0.5;1.0;0.5;0.0;0.0;1.0;0.5;0.0;0.0;1.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;1.0;0.5;1.0;0.5;1.0;1.0;0.0;1.0;0.0;0.5;1.0;0.0;0.5;1.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5
178871;https://dadosabertos.camara.leg.br/api/v2/deputados/178871;Evair Vieira de Melo;PP;https://dadosabertos.camara.leg.br/api/v2/partidos/37903;ES;56;https://www.camara.leg.br/internet/deputado/bandep/178871.jpg;dep.evairvieirademelo@camara.leg.br;0.0;1.0;0.5;0.5;0.5;0.5;0.5;0.0;0.0;1.0;0.5;1.0;0.0;0.5;1.0;0.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.5;0.0;1.0;0.0;0.0;0.5;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.5;1.0;1.0;0.5;0.5;0.5;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5;0.0;1.0;0.0;1.0;1.0;0.0;0.5;0.5;0.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;1.0;1.0;0.5;0.5;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.5;0.5;1.0;0.5;1.0;0.0;0.5;0.5;0.5;0.5;1.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.5;1.0;0.5;0.5;0.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.5;1.0;0.5;1.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;1.0;0.5;0.5;0.5;0.5;1.0;0.0
178953;https://dadosabertos.camara.leg.br/api/v2/deputados/178953;Expedito Netto;PSD;https://dadosabertos.camara.leg.br/api/v2/partidos/36834;RO;56;https://www.camara.leg.br/internet/deputado/bandep/178953.jpg;dep.expeditonetto@camara.leg.br;0.5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;1.0;0.0;1.0;0.5;0.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;0.5;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.5;0.5;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;0.0;0.0;0.5;0.5;1.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.5;1.0;0.5;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;1.0;0.0;0.5;0.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;1.0;1.0;1.0;0.5;0.5;1.0;0.5;1.0;0.0;1.0;0.5;0.0;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;1.0;0.5;0.5;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.5;1.0;1.0;1.0;0.5;0.5;0.0;0.5;1.0;0.5
211866;https://dadosabertos.camara.leg.br/api/v2/deputados/211866;Fabiano Tolentino;CIDADANIA;https://dadosabertos.camara.leg.br/api/v2/partidos/37905;MG;56;https://www.camara.leg.br/internet/deputado/bandep/211866.jpg;;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.5;0.5;0.5;1.0;0.5;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.5;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.5;1.0;1.0;1.0;1.0;1.0;0.0;0.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.5;0.5;1.0;0.0
141428;https://dadosabertos.camara.leg.br/api/v2/deputados/141428;Fábio Faria;PSD;https://dadosabertos.camara.leg.br/api/v2/partidos/36834;RN;56;https://www.camara.leg.br/internet/deputado/bandep/141428.jpg;;0.5;0.5;0.0;0.5;0.5;0.5;1.0;0.5;0.0;1.0;0.5;1.0;0.5;0.5;0.5;0.5;1.0;0.5;0.5;0.5;0.5;0.5;0.5;1.0;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.0;0.0;1.0;0.5;0.5;0.5;0.0;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.0;0.5;1.0;0.5;0.5;0.5;0.5;1.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;1.0;0.0;0.5;1.0;0.5;0.5;0.5;0.5;0.5;1.0;1.0;1.0;1.0;0.5;0.0;0.5;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;1.0;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
68720;https://dadosabertos.camara.leg.br/api/v2/deputados/68720;Fábio Henrique;PDT;https://dadosabertos.camara.leg.br/api/v2/partidos/36786;SE;56;https://www.camara.leg.br/internet/deputado/bandep/68720.jpg;dep.fabiohenrique@camara.leg.br;0.0;0.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.5;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;1.0;1.0;1.0;0.0;0.0;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;1.0;0.5;0.5;0.5;0.5;1.0;0.0;0.5;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;1.0;0.0;1.0;1.0;0.5;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.5;0.5;1.0;0.0
178969;https://dadosabertos.camara.leg.br/api/v2/deputados/178969;Fábio Mitidieri;PSD;https://dadosabertos.camara.leg.br/api/v2/partidos/36834;SE;56;https://www.camara.leg.br/internet/deputado/bandep/178969.jpg;dep.fabiomitidieri@camara.leg.br;0.0;1.0;0.5;0.5;1.0;0.5;1.0;0.5;0.0;1.0;0.5;1.0;0.0;0.5;1.0;0.5;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;1.0;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.0;0.5;0.5;0.5;0.5;0.5;1.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.5;0.5;0.5;1.0;0.5;0.5;1.0;0.5;1.0;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;1.0;0.5;1.0;0.5;0.5;1.0;0.5;0.0;0.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;0.5;0.5;0.0;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;1.0;1.0;1.0;0.5;0.0;0.5;0.5;0.5;0.5
141427;https://dadosabertos.camara.leg.br/api/v2/deputados/141427;Fábio Ramalho;MDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36899;MG;56;https://www.camara.leg.br/internet/deputado/bandep/141427.jpg;dep.fabioramalho@camara.leg.br;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;0.0;0.5;0.0;1.0;0.0;0.5;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.5;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.5;0.5;1.0;0.5;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.5;0.5;0.5;0.0;1.0;0.0;1.0;1.0;1.0;0.5;0.5;1.0;0.5;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.5;0.5;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.5;0.5;0.5;0.5;1.0;0.5;0.5;1.0;1.0;0.0;0.0;0.5;0.5;0.5;1.0;0.0;0.5;0.5;0.5;0.5;0.5;0.0;0.0;1.0;0.5;1.0;1.0;1.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;1.0;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1.0;0.5;0.5;0.5;0.0;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
171623;https://dadosabertos.camara.leg.br/api/v2/deputados/171623;Fabio Reis;MDB;https://dadosabertos.camara.leg.br/api/v2/partidos/36899;SE;56;https://www.camara.leg.br/internet/deputado/bandep/171623.jpg;dep.fabioreis@camara.leg.br;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.5;0.5;0.0;0.5;1.0;1.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;1.0;0.5;0.0;0.5;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5;0.5;1.0;0.0;1.0;1.0;1.0;0.5;0.5;0.5;0.5;0.0;0.0;0.5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.5;0.5;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.5;1.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.5;1.0;1.0;0.5;1.0;0.0;0.0;1.0;1.0;0.5;0.0;0.5;1.0;0.5;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5;1.0;0.0;0.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;1.0;1.0;0.0;0.5;0.5;1.0;0.0
